,asin,brand,color,medium_image_url,product_type_name,title,formatted_price,digital
8052,B013U18SU4,toogoor ,black,https://images-na.ssl-images-amazon.com/images/I/51HD383c8jL._SL160_.jpg,SHIRT,toogoorflower printed women black turndown collar shirt red lip print blouse long sleeve shirt xl ,7.44,False
8053,B06XDJ8TWJ,frame ,black,https://images-na.ssl-images-amazon.com/images/I/31YQTx5yYoL._SL160_.jpg,SHIRT,helmut lang womens black pocket tshirt ,119.0,False
8054,B01GK2I27Y,rachel rachel roy ,white,https://images-na.ssl-images-amazon.com/images/I/41l5va9nw5L._SL160_.jpg,SHIRT,rachel rachel roy womens self rule twistback graphic tank top white l ,4.9,False
8055,B00IFE4HM0,calhoun ,sky blue,https://images-na.ssl-images-amazon.com/images/I/41cRRnv9wTL._SL160_.jpg,SHIRT,texas flag womens tube top  whiteredblue medium ,15.99,False
8056,B011OU596Y,chiclook cool ,red,https://images-na.ssl-images-amazon.com/images/I/51zlqkImLWL._SL160_.jpg,SHIRT,chic summer crop tops women watermelon harajuku sexy girl tank tops ,14.7,False
8057,B01LQR38T0,hippie rose ,yellow orange,https://images-na.ssl-images-amazon.com/images/I/41rDuFQ93FL._SL160_.jpg,SHIRT,womens hippie rose juniors tab sleeve highlow blouse medium ,19.0,False
8058,B01GG0JG20,cable  gauge ,black,https://images-na.ssl-images-amazon.com/images/I/51z%2BGt2u79L._SL160_.jpg,SHIRT,cable  gauge banded back tie dye tee black  white size ,29.0,False
8059,B071V3BPNV,wiipu ,white,https://images-na.ssl-images-amazon.com/images/I/41uGbgqluaL._SL160_.jpg,SHIRT,wiipu womens fashion stole smile printed oneck pullover tshirtj1019xsmall white ,16.99,False
8060,B01MUAOXSN,free live ,"black,white,navy",https://images-na.ssl-images-amazon.com/images/I/41RkSApuAqL._SL160_.jpg,SHIRT,3 pack womens racerback tank tops ,18.95,False
8061,B0088YO6BE,carhartt ,blue,https://images-na.ssl-images-amazon.com/images/I/41bRf6XloEL._SL160_.jpg,SHIRT,carhartt 100030 womens irvine flannel shirt patriot blue xsmall ,29.99,False
8062,B01CE7H3TM,cling ,black,https://images-na.ssl-images-amazon.com/images/I/41K3fZKTAXL._SL160_.jpg,SHIRT,cling womens arsenal fc vneck tshirt black xxl ,9.5,False
8063,B07466M7BK,dsquared2 ,blue,https://images-na.ssl-images-amazon.com/images/I/41oaQsVt7wL._SL160_.jpg,SHIRT,dsquared2 womens blue denim embellished button shirt us xs 38 ,119.99,False
8064,B00WJPMU0W,yichun ,mahogany,https://images-na.ssl-images-amazon.com/images/I/41aPPgmzjKL._SL160_.jpg,DRESS,yichun womens long vest sleeveless shirt tops musical note mini dress tanks ,11.5,False
8065,B071G6HQMP,cable  gauge ,orange,https://images-na.ssl-images-amazon.com/images/I/41FmjhHQeuL._SL160_.jpg,SHIRT,cable gauge medium geranium coral blouse womens short sleeve ,29.99,False
8066,B01ER70KMY,persun ,pink,https://images-na.ssl-images-amazon.com/images/I/41XVDYsuIjL._SL160_.jpg,SHIRT,persun womens sexy pink hollow cross spaghetti strap crop vest ,7.99,False
8067,B073QVS863,brunello cucinelli ,white,https://images-na.ssl-images-amazon.com/images/I/41iGSQkq%2BuL._SL160_.jpg,SHIRT,brunello cucinelli top womens white blue regular fit silk casual ,235.99,False
8068,B003IDE8XQ,maggies organics ,grey,https://images-na.ssl-images-amazon.com/images/I/41d41AjlmeL._SL160_.jpg,HOME,camisoles grey  medium fair labor 1 pc ,18.99,False
8069,B073K2QT6S,tees tina ,black,https://images-na.ssl-images-amazon.com/images/I/41OJOjLg8xL._SL160_.jpg,SHIRT,tees tina womens one size wave top black one size ,50.0,False
8070,B0049X5WUC,gravity ,navy,https://images-na.ssl-images-amazon.com/images/I/41HMD4dZ-1L._SL160_.jpg,SHIRT,venice beach california 80s cotton shirt navy xxxl ,9.26,False
8071,B019SYPFMG,creazydog ,Berry,https://images-na.ssl-images-amazon.com/images/I/417ErIyWTaL._SL160_.jpg,SHIRT,creazy 8pcs make brushes set eye brushes set eyeliner eye shadow makeup brushes ,4.49,False
8072,B071DFH2XV,tahari ,peach,https://images-na.ssl-images-amazon.com/images/I/41V96TUQytL._SL160_.jpg,SHIRT,tahari jeans womens royal jade pima cottonmodal scoop neck shirt top small ,12.99,False
8073,B071NB76VT,planet gold ,red,https://images-na.ssl-images-amazon.com/images/I/416WLQtbLZL._SL160_.jpg,SHIRT,planet gold womens spaghettistrap tank red icing large ,12.98,False
8074,B01MA12JUN,blue life ,white,https://images-na.ssl-images-amazon.com/images/I/418OD%2B6mx8L._SL160_.jpg,SHIRT,blue life fit open back white top ,54.0,False
8075,B008PVBYWY,sporttek ,white,https://images-na.ssl-images-amazon.com/images/I/41CDBAxVd4L._SL160_.jpg,OUTDOOR_RECREATION_PRODUCT,sporttek ladies drimesh vneck polo 3xl white ,22.38,False
8076,B00YSZKZNA,eileen fisher ,black,https://images-na.ssl-images-amazon.com/images/I/41pvWcbOiTL._SL160_.jpg,SHIRT,eileen fisher womens flamingo ballet neck asymmetrical organic linen top ps ,78.0,False
8077,B0189V3HYC,rxb ,"black,white",https://images-na.ssl-images-amazon.com/images/I/41NDQa%2BW3-L._SL160_.jpg,SHIRT,rxb ladies size large sleeveless shark bite shirt black  white ,14.99,False
8078,B00PXOXVX6,jpc ,white,https://images-na.ssl-images-amazon.com/images/I/41oyX33xgxL._SL160_.jpg,SHIRT,pretty show elegant shirts cute short sleeve chiffon top blouse women ,6.94,False
8079,B074ST82Y3,sufei ,white,https://images-na.ssl-images-amazon.com/images/I/41KrVeJmPsL._SL160_.jpg,SHIRT,sufei womens linen cotton blouse shirt loose fitting casual plus size ,49.99,False
8080,B01N17ZX8P,cowgirl tuff ,magenta,https://images-na.ssl-images-amazon.com/images/I/41wmYQBX9KL._SL160_.jpg,SHIRT,cowgirl tuff western shirt womens jersey tank top xxl coral 100080 ,35.99,False
8081,B01JN90CMO,boden ,blue,https://images-na.ssl-images-amazon.com/images/I/51RBo6B47EL._SL160_.jpg,APPAREL,boden womens metallic organza top us sz 10 blue ,65.96,False
8082,B06XCZ7N5L,townsen ,blue,https://images-na.ssl-images-amazon.com/images/I/51PSTC41KdL._SL160_.jpg,DRESS,townsen womens snake print vneck tunic dress blue xs ,74.31,False
8083,B0753LG92X,bobeau ,purple,https://images-na.ssl-images-amazon.com/images/I/51rJD9%2BMWCL._SL160_.jpg,SHIRT,bobeau womens abstract print scoop neck tank top purple xs ,39.0,False
8084,B06XFMYGWY,peanuts ,white,https://images-na.ssl-images-amazon.com/images/I/41fYF4JYdBL._SL160_.jpg,SHIRT,peanuts womens white heather vintage snoopy graphic tee ,17.95,False
8085,B01HWDQ5JW,greenday diy ,white,https://images-na.ssl-images-amazon.com/images/I/51ZVHhF0ufL._SL160_.jpg,BOOKS_1973_AND_LATER,greenday womens big biggie smalls sexy bare midriff fashion shirt ,11.35,False
8086,B01H62T75S,boden ,orange,https://images-na.ssl-images-amazon.com/images/I/41xqZJtzuHL._SL160_.jpg,SHIRT,boden womens collared bella top us sz 4 citrine ,68.96,False
8087,B0751G9BZV,gili ,grey,https://images-na.ssl-images-amazon.com/images/I/41ndf2QWgqL._SL160_.jpg,SHIRT,gili sateen vneck long slv pleated blouse a237625 sapphire ,19.97,False
8088,B06XYL8G26,janette plus ,white,https://images-na.ssl-images-amazon.com/images/I/510GuOOs2JL._SL160_.jpg,SHIRT,janette plus women asymmetrical sheer peplum top size 2xl coral lace scoop neck sleeveless lined ,19.99,False
8089,B01M1BXA2V,mamisari ,white,https://images-na.ssl-images-amazon.com/images/I/41Clg51rX-L._SL160_.jpg,SHIRT,mamisari time crop top always severus snape shirt tshirt tee white ,15.99,False
8090,B00BJ1K9RI,horseware ireland ,pink,https://images-na.ssl-images-amazon.com/images/I/41J3S%2BS-0pL._SL160_.jpg,SHIRT,horseware ireland nm esme ladies polopinksmall ,27.0,False
8091,B0184RPLUO,fornarina ,blue,https://images-na.ssl-images-amazon.com/images/I/51JFNSQGvQL._SL160_.jpg,SHIRT,fornarina womens salt bis plaid shoulder stretch top sz small blue ,39.57,False
8092,B071ZZM8T7,eci ,pink,https://images-na.ssl-images-amazon.com/images/I/41bA0fC7eNL._SL160_.jpg,SHIRT,eci asymmetricalhem top azalea pink l ,14.49,False
8093,B01IZB3Q1U,topseeti ,black,https://images-na.ssl-images-amazon.com/images/I/41V7xjRC00L._SL160_.jpg,BOOKS_1973_AND_LATER,girl two tone tee eat sleep fish repeat ,9.01,False
8094,B073VRZPP6,retro ,red,https://images-na.ssl-images-amazon.com/images/I/51XEaSbDi6L._SL160_.jpg,SHIRT,retro brand womens wine halftime graphic tee red xs ,11.99,False
8095,B01LXLM78T,harlowe  graham ,red,https://images-na.ssl-images-amazon.com/images/I/41bBWLrX%2B3L._SL160_.jpg,SHIRT,harlowe  graham womens small button shirt blouse red ,9.49,False
8096,B071S99D27,studio ,black,https://images-na.ssl-images-amazon.com/images/I/41T3PHDUq1L._SL160_.jpg,SHIRT,studio womens sleeveless vneck layered black top l ,19.98,False
8097,B071R2WRFJ,beulah ,yellow,https://images-na.ssl-images-amazon.com/images/I/41FbwQCLIyL._SL160_.jpg,SHIRT,beulah womens embroidered tunic sm black ,34.99,False
8098,B071CT23HG,kate spade new york ,tan,https://images-na.ssl-images-amazon.com/images/I/41pPz5NtbBL._SL160_.jpg,SHIRT,nwt kate spade bow tee shirt broome street collection freshwhite size medium ,99.0,False
8099,B0184RQ06S,fornarina ,Berry,https://images-na.ssl-images-amazon.com/images/I/41HBd0ZL6fL._SL160_.jpg,SHIRT,fornarina womens lily lace open back flow sleeve top sz small army ,23.78,False
8100,B073QJSTJG,odishabazaar ,yellow,https://images-na.ssl-images-amazon.com/images/I/51Fueqy0zyL._SL160_.jpg,SHIRT,odishabazaar ladies krishna 100 cotton tank top ,12.99,False
8101,B071FJ5TZ1,soprano ,green,https://images-na.ssl-images-amazon.com/images/I/41Fq1gcixZL._SL160_.jpg,SHIRT,soprano womens small sleeveless pocket tank cami top green ,7.49,False
8102,B01DSAAHAG,modamix woman ,Beige,https://images-na.ssl-images-amazon.com/images/I/51CGM%2Bx8v4L._SL160_.jpg,SHIRT,modamix womens plus short sleeve animal print blouse 1x zebra ,39.99,False
8103,B01N32JSVN,thalia ,black,https://images-na.ssl-images-amazon.com/images/I/41EiN6u97mL._SL160_.jpg,SHIRT,thalia sodi deep back long sleeve top size xs ,15.49,False
8104,B071KH4Y9X,greatergood ,blue,https://images-na.ssl-images-amazon.com/images/I/518nDhOFSpL._SL160_.jpg,SHIRT,tie dye spirit top xxl blue ,33.9,False
8105,B01N40BS32,danskin ,blue,https://images-na.ssl-images-amazon.com/images/I/419OCi6RPML._SL160_.jpg,SHIRT,danskin womens space dye french terry pullover slate blue xsmall ,29.99,False
8106,B06XGBJBV2,boundaries ,red,https://images-na.ssl-images-amazon.com/images/I/41sO49iDlJL._SL160_.jpg,SHIRT,boundaries juniors 34 roll tab sleeve belted knit top red checks small ,11.28,False
8107,B0757SCXXX,vineyard vines clothing ,pink,https://images-na.ssl-images-amazon.com/images/I/41ko1qBNJUL._SL160_.jpg,SHIRT,vineyard vines womens cotton slub tunic shirt small coral sand pink 2w0899 ,79.99,False
8108,B01MFFCWVO,oeuvre fashion ,black,https://images-na.ssl-images-amazon.com/images/I/31-5X%2BdGfdL._SL160_.jpg,SHIRT,oeuvre fashion womens womens black top size 8s black ,80.02,False
8109,B01F5PLZZ8,charter club ,brown,https://images-na.ssl-images-amazon.com/images/I/51FZvym9GwL._SL160_.jpg,SHIRT,charter club womens salty nut boat neck pima cotton top xl ,24.5,False
8110,B0758143LQ,madison  berkeley ,black,https://images-na.ssl-images-amazon.com/images/I/4112FOxIjpL._SL160_.jpg,SHIRT,madison  berkeley womens large make dance tee tshirt black l ,15.07,False
8111,B06XH2N9SG,retroology ,white,https://images-na.ssl-images-amazon.com/images/I/31Aeqkf2pfL._SL160_.jpg,SHIRT,retroology womens long sleeve top white small ,14.36,False
8112,B01M0MACD3,guc ,red,https://images-na.ssl-images-amazon.com/images/I/51u0fGNHipL._SL160_.jpg,SHIRT,guc womens long sleeve tshirts  duke university ash ,15.51,False
8113,B01FFOX3J0,cling ,black,https://images-na.ssl-images-amazon.com/images/I/41MLwBFKWxL._SL160_.jpg,SHIRT,cling womens adicts rock band vneck tshirt black xl ,9.99,False
8114,B06XCY2G11,thalia ,navy,https://images-na.ssl-images-amazon.com/images/I/51aNsn0fknL._SL160_.jpg,SHIRT,thalia sodi womens printed coldshoulder top size ,15.49,False
8115,B007ZV5S3Q,equine couture ,black,https://images-na.ssl-images-amazon.com/images/I/410SbMZkVnL._SL160_.jpg,SHIRT,equine couture southfields rain jacket xs black ,62.95,False
8116,B06XYMS2GS,white stag ,pink,https://images-na.ssl-images-amazon.com/images/I/416XbBeLx3L._SL160_.jpg,SHIRT,womens cap sleeve sequined side tie top pink combo medium 810 white stag ,7.62,False
8117,B00IJCXOGI,gildan ,grey,https://images-na.ssl-images-amazon.com/images/I/418kbmPKDPL._SL160_.jpg,SHIRT,gildan heavy cotton womens longsleeve tshirt 5400lsport grey 9010xlarge ,8.2,False
8118,B06XCZFCWM,rag  bone ,black,https://images-na.ssl-images-amazon.com/images/I/41TBUARxhaL._SL160_.jpg,SHIRT,rag  bone womens  jean highlow tunic xxs black ,34.99,False
8119,B01M0VMLZN,socialite ,black,https://images-na.ssl-images-amazon.com/images/I/41sZLg468BL._SL160_.jpg,SHIRT,socialite womens medium beaded halter sheer blouse 52 black ,12.97,False
8120,B01C6OR0VE,double zero ,violet,https://images-na.ssl-images-amazon.com/images/I/41D4Cn0qzOL._SL160_.jpg,SHIRT,cold shoulder peasant toptaupe size ,35.95,False
8121,B06XPGGPCL,head case designs ,white,https://images-na.ssl-images-amazon.com/images/I/41ingVnnlDL._SL160_.jpg,SHIRT,official vin zzep delorean number 3 art l  large white tshirt women ,28.45,False
8122,B01LOQ1ADE,ideology ,Berry,https://images-na.ssl-images-amazon.com/images/I/419DYwkMxrL._SL160_.jpg,SHIRT,ideology womens striped tank top charcoal 2xl ,17.7,False
8123,B01N58LEUA,leslie li ,white,https://images-na.ssl-images-amazon.com/images/I/51OW0IOyulL._SL160_.jpg,SHIRT,leslie li womens graphic punk arstistic design find balance top shirt white small ts01 ,19.95,False
8124,B00DRB3Z7E,camooutdoor ,grey,https://images-na.ssl-images-amazon.com/images/I/41V8g8Yzw7L._SL160_.jpg,SWEATER,urban classics womens 2tone raglan crewneck tb609 xsmall grey ,31.86,False
8125,B074LW63FJ,dkny jeans ,magenta,https://images-na.ssl-images-amazon.com/images/I/51GgxPBnFUL._SL160_.jpg,SHIRT,dkny asymmetric hem mesh stitch pullover 227903 razzle ,22.76,False
8126,B00JXQB9KM,si row ,orange,https://images-na.ssl-images-amazon.com/images/I/51G5kGfjGiL._SL160_.jpg,TOYS_AND_GAMES,orange rose bud  heel dalmatian tank top xl  xxl ,13.25,False
8127,B01KL4LTK4,togeb ,black,https://images-na.ssl-images-amazon.com/images/I/41OC39UMukL._SL160_.jpg,BOOKS_1973_AND_LATER,togeb impractical jokers logo vneck short tshirt young tshirts black xxl ,7.5,False
8128,B00CRRVSA0,rebel yell ,black,https://images-na.ssl-images-amazon.com/images/I/41C1xAAkJbL._SL160_.jpg,HANDBAG,rebel yell new york vintage tank black  size small ,34.0,False
8129,B06XPGF9KK,head case designs ,"blue,gray",https://images-na.ssl-images-amazon.com/images/I/51QIqn0h05L._SL160_.jpg,SHIRT,official vin zzep bolt blue art  medium gray tshirt women ,28.45,False
8130,B01AML9O8A,gildan ,purple,https://images-na.ssl-images-amazon.com/images/I/410QBl0aLWL._SL160_.jpg,SHIRT,gildan womens heavy cotton 53 oz vneck tshirt g500vl purple 3xl ,11.03,False
8131,B019ENEK04,grace elements ,black,https://images-na.ssl-images-amazon.com/images/I/417u8i96U3L._SL160_.jpg,SHIRT,grace elements ladies size small lace beaded top black ,14.99,False
8132,B074KTYRRG,clothingloves ,white,https://images-na.ssl-images-amazon.com/images/I/51524WBnrsL._SL160_.jpg,SHIRT,clothingloves womens pineapple print cotton shirts tops ,9.99,False
8133,B071DKSG78,boden ,multicol,https://images-na.ssl-images-amazon.com/images/I/41lrdy-0NXL._SL160_.jpg,SHIRT,boden calylso vest tank blouse top tunic size us 12 ,34.95,False
8134,B073ZDD77Z,brunello cucinelli ,black,https://images-na.ssl-images-amazon.com/images/I/41l0jU-1F0L._SL160_.jpg,SHIRT,brunello cucinelli top womens beige slim fit cotton casual ,235.99,False
8135,B00U1S3SDM,zenana outfitters ,black,https://images-na.ssl-images-amazon.com/images/I/4116mXzsPrL._SL160_.jpg,SHIRT,zenana womens tank top camisole pack 2 2 pk blackcharcoal 3x ,13.47,False
8136,B074WKW41H,liz claiborne new york ,black,https://images-na.ssl-images-amazon.com/images/I/41lgdXJrsgL._SL160_.jpg,SHIRT,liz claiborne ny essentials scoop neck camisole a264114 black 2x ,15.98,False
8137,B073SR2MN6,campus lifestyle ,gray,https://images-na.ssl-images-amazon.com/images/I/51faQBFlo%2BL._SL160_.jpg,SHIRT,womens san francisco 49ers sleep shirt size large ,19.99,False
8138,B072VHCTS7,blue 84 ,red,https://images-na.ssl-images-amazon.com/images/I/41ab2lmqihL._SL160_.jpg,SHIRT,blue 84 womens small texas state bobcats tee tshirt red ,11.99,False
8139,B01M4KR5HR,simply faithful ,white,https://images-na.ssl-images-amazon.com/images/I/51JQ9gO3BvL._SL160_.jpg,SHIRT,simply faithful womens love christian raglanwhitexl ,29.99,False
8140,B074FY145K,dsquared2 ,navy,https://images-na.ssl-images-amazon.com/images/I/41PIyiB0OTL._SL160_.jpg,SHIRT,dsquared2 100 wool knitted necklace decorated womens blouse us xs 38 ,149.99,False
8141,B074P94665,soprano ,orange,https://images-na.ssl-images-amazon.com/images/I/51QHInCxHqL._SL160_.jpg,SHIRT,soprano chevron print junior tank cami racerback top orange xl ,11.97,False
8142,B06Y48YTSG,superdry ,brown,https://images-na.ssl-images-amazon.com/images/I/41oY%2Bg47ynL._SL160_.jpg,SHIRT,superdry womens gym mesh sports bra womens sports bra size black ,85.98,False
8143,B010NN9VR6,yichun ,violet,https://images-na.ssl-images-amazon.com/images/I/41sDtwcEXZL._SL160_.jpg,SHIRT,yichun womens tshirt short sleeve shoe pattern tops summer casual tees ,10.46,False
8144,B010D427V2,bestpriceam ,black,https://images-na.ssl-images-amazon.com/images/I/51hWAkzpj0L._SL160_.jpg,SHIRT,bestpriceam womens bohemian style chiffon blouse loose shirt  4255 xl black ,4.89,False
8145,B01MCY4XZJ,4our dreamers ,blue,https://images-na.ssl-images-amazon.com/images/I/51rlZkYC9vL._SL160_.jpg,SHIRT,4our dreamers womens striped linenblend blouse blue ,29.99,False
8146,B01EXXF43W,verve ,"black,white",https://images-na.ssl-images-amazon.com/images/I/51mblo0b77L._SL160_.jpg,SHIRT,verve womens printed button front pullover top whiteblackbeige sm ,15.99,False
8147,B0716R4GP6,pink rose ,yellow green,https://images-na.ssl-images-amazon.com/images/I/41DCN1nMdNL._SL160_.jpg,SHIRT,pink rose juniors ivory floral lace top size l ,10.49,False
8148,B0753NFWBZ,susana monaco ,black,https://images-na.ssl-images-amazon.com/images/I/41sSdy4JJTL._SL160_.jpg,SHIRT,susana monaco womens susana monoco vneck top xs black ,44.99,False
8149,B01MRKHRVU,rachel pally ,black,https://images-na.ssl-images-amazon.com/images/I/41tWabehZFL._SL160_.jpg,SHIRT,rachel pally womens ballerina tee black medium ,73.0,False
8150,B01MS7H2R5,shouhengda ,yellow,https://images-na.ssl-images-amazon.com/images/I/51XdMjLowAL._SL160_.jpg,SHIRT,shouhengda women long sleeve loose blouse ladies solid color casual ol shirt tops xxl ,7.49,False
8151,B073FHRPCC,elementz ,black,https://images-na.ssl-images-amazon.com/images/I/51iNO3l8aNL._SL160_.jpg,SHIRT,elementz white printed womens small twofer top blouse black ,10.99,False
8152,B01MDU2HY0,notations ,green,https://images-na.ssl-images-amazon.com/images/I/516gcELqHGL._SL160_.jpg,SHIRT,notations womens plus size printed long rolled 34 sleeve neck utility blouse green patchwork 1x ,33.5,False
8153,B01NGTCER6,grace elements ,purple,https://images-na.ssl-images-amazon.com/images/I/51jtHBpAFJL._SL160_.jpg,SHIRT,grace elements mixed print scuba top size xl ,4.02,False
8154,B073NKD5SS,violeta mango ,white,https://images-na.ssl-images-amazon.com/images/I/51BBbK2SKJL._SL160_.jpg,SHIRT,violeta mango womens plus size floral print tshirt white ,59.99,False
8155,B072QX2974,mitto shop ,black,https://images-na.ssl-images-amazon.com/images/I/41ddSh%2BmzkL._SL160_.jpg,SHIRT,mitto shop t7446 black womens shirt ,26.97,False
8156,B06XPGQV88,head case designs ,white,https://images-na.ssl-images-amazon.com/images/I/41Y7v5UxGML._SL160_.jpg,SHIRT,official tangerinetane love pizza art  medium white tshirt women ,28.45,False
8157,B01MG2WHIP,peri ,black,https://images-na.ssl-images-amazon.com/images/I/51-NP3BbWKL._SL160_.jpg,BOOKS_1973_AND_LATER,history buff geek nerd abe lincoln gift 34sleeve raglan long sleeve ,9.01,False
8158,B019MT215Q,lat apparel ,yellow orange,https://images-na.ssl-images-amazon.com/images/I/41RPheaUv3L._SL160_.jpg,SHIRT,lat apparel womens combed ringspun jersey longsleeve tshirt3588royal2xl ,16.16,False
8159,B006BQXRCU,lat sportswear ,pink,https://images-na.ssl-images-amazon.com/images/I/41F6NnEvpNL._SL160_.jpg,SHIRT,lat 3580 womens ringspun scoop neck teeshirt royal size xxlarge ,10.19,False
8160,B0162UMM16,shjq ,aqua green,https://images-na.ssl-images-amazon.com/images/I/415FxssFNQL._SL160_.jpg,SHIRT,shjq womens tee cool black metal evanescence logo deepheather size l ,8.71,False
8161,B06WD7GRMK,vs pink ,black,https://images-na.ssl-images-amazon.com/images/I/41i0i4uwEmL._SL160_.jpg,SHIRT,victorias secret pink vneck tshirt soft begonia large ,44.5,False
8162,B074FX5PST,maison margiela mm6 ,light blue,https://images-na.ssl-images-amazon.com/images/I/51RDA-khXqL._SL160_.jpg,SHIRT,maison margiela mm6 multicolor womens button shirt us 40 ,99.99,False
8163,B00WOSZ3W6,katina marie ,white,https://images-na.ssl-images-amazon.com/images/I/51h4C03-6rL._SL160_.jpg,SHIRT,katina marie 34 sleeve vneck cotton floral print black top  flower dynasty ,49.95,False
8164,B073433K5Z,style  co ,light blue,https://images-na.ssl-images-amazon.com/images/I/41GO1fOp2CL._SL160_.jpg,SHIRT,style  co candid plaid top blouse tabsleeve size xl nwt  movaz ,15.49,False
8165,B071RCCZV9,hippie rose ,red,https://images-na.ssl-images-amazon.com/images/I/51LhSixhcLL._SL160_.jpg,SHIRT,hippie rose yellow womens small printed tied blouse red ,10.97,False
8166,B072XNHDZ7,soprano ,white,https://images-na.ssl-images-amazon.com/images/I/41ulP1MwZqL._SL160_.jpg,SHIRT,soprano junior crewneck love graphic tee tshirt white xs ,9.99,False
8167,B01EETUEQ2,styleco ,light brown,https://images-na.ssl-images-amazon.com/images/I/51pnkjZp1SL._SL160_.jpg,SHIRT,styleco women graphic print fringe tank size xl summer drinks ,1.02,False
8168,B008LT2IH0,ultraclub ,sky blue,https://images-na.ssl-images-amazon.com/images/I/41N5rDYyYRL._SL160_.jpg,SHIRT,ultraclub ladies cool  dry elite performance polo  royal  ,18.0,False
8169,B06XCJ1FNR,escada sport ,sky blue,https://images-na.ssl-images-amazon.com/images/I/41ZWEVIAD6L._SL160_.jpg,SHIRT,escada sport womens silk blouse 36 white ,93.49,False
8170,B015W5OUK8,odishabazaar ,purple,https://images-na.ssl-images-amazon.com/images/I/51pA6EN57YL._SL160_.jpg,SHIRT,odishabazaar womens printed cotton purple kurta tunic chest 38 ,25.0,False
8171,B00IX0QCXI,ohconcept collection ,black,https://images-na.ssl-images-amazon.com/images/I/41CFPVI8FaL._SL160_.jpg,SHIRT,ohconcept collection oversized knitted lurex top black gold lurex ,19.99,False
8172,B01LYEF2CN,mamisari ,white,https://images-na.ssl-images-amazon.com/images/I/41EJWf1mZFL._SL160_.jpg,SHIRT,mamisari alice wonderland tattoos crop top cool gothic punk shirt tshirt tee white ,15.99,False
8173,B06XCCCCX3,ouchi ,white,https://images-na.ssl-images-amazon.com/images/I/415dWRODcEL._SL160_.jpg,SHIRT,ouchi womens fashion cartoon dwrafs summer tops tees cami tank vest tshirt ,12.29,False
8174,B007D98PLM,bmw ,white,https://images-na.ssl-images-amazon.com/images/I/217kKpXsGYL._SL160_.jpg,AUTO_ACCESSORY,bmw tech polo  ladies white  l ,37.0,False
8175,B01HBJ2NN4,chiclook cool ,green,https://images-na.ssl-images-amazon.com/images/I/41by0T2DSWL._SL160_.jpg,SHIRT,chiclook cool harajuku cotton green army print crop top short sleeve shirt ,13.83,False
8176,B01MZ1I2XC,currentelliott ,black,https://images-na.ssl-images-amazon.com/images/I/41uBTfTZ4sL._SL160_.jpg,SHIRT,current elliott perfect tee distress black beauty 1 ,89.97,False
8177,B01FSHQENQ,wrtyu ,black,https://images-na.ssl-images-amazon.com/images/I/51%2BQ7ZRzdxL._SL160_.jpg,SHIRT,orlando magic shaquille oneal comfortable teeshirts womens ,12.65,False
8178,B01N8VBA5L,laundry shelli segal ,black,https://images-na.ssl-images-amazon.com/images/I/31tO8J5K%2BXL._SL160_.jpg,SHIRT,laundry shelli segal woven pleatfront shirt black 16 ,39.99,False
8179,B01HNTACEY,hyxd ,violet,https://images-na.ssl-images-amazon.com/images/I/41B%2BvaAb2UL._SL160_.jpg,BOOKS_1973_AND_LATER,divergent series allegiant 2016 tee shirt pretty lady l lightgreen ,9.5,False
8180,B01MRMJWKW,dsquared2 ,black,https://images-na.ssl-images-amazon.com/images/I/41VWGWxR3CL._SL160_.jpg,SHIRT,dsquared2 100 silk black graphic see womens tank top us 40 ,149.99,False
8181,B01NBG0FP5,j mclaughlin ,blue,https://images-na.ssl-images-amazon.com/images/I/51tRv1%2B-zCL._SL160_.jpg,SHIRT,jmclaughlin womens catalina cloth tank l blue ,44.99,False
8182,B074NWRLFT,gold rush hybrid ,navy,https://images-na.ssl-images-amazon.com/images/I/41rTUZQro0L._SL160_.jpg,SHIRT,gold rush hybrid juniors graphic racerback teeshirt navy xs ,17.72,False
8183,B01LX3IZ8W,mamisari ,white,https://images-na.ssl-images-amazon.com/images/I/41RNdoVWiYL._SL160_.jpg,SHIRT,mamisari prefer drummer crop top slogan concert shirt tshirt tee ,15.99,False
8184,B073V5FYX7,ruggedbutts ,violet,https://images-na.ssl-images-amazon.com/images/I/41TWlIths6L._SL160_.jpg,SHIRT,pinstripe pants  vest set size 612 mths ,19.5,False
8185,B00V8ZIGZM,crazy4bling ,blue,https://images-na.ssl-images-amazon.com/images/I/41mEj-45%2B2L._SL160_.jpg,SHIRT,royal blue colored tank delicate lace detail medium ,29.99,False
8186,B013AAQU6E,lookatool ,pink,https://images-na.ssl-images-amazon.com/images/I/512iP0eJ3vL._SL160_.jpg,SHIRT,lookatool womens short sleeves loose rose print mini dress shirt blouse ,4.95,False
8187,B074KQJ8KC,browning ,blue,https://images-na.ssl-images-amazon.com/images/I/313Ow5xD%2BwL._SL160_.jpg,SHIRT,browning womens lighting label tee carolina blue xlarge pack 1 ,29.99,False
8188,B074DPWVS1,synergy ,violet,https://images-na.ssl-images-amazon.com/images/I/41%2BobPO8aPL._SL160_.jpg,SHIRT,synergy  chevron stitch starlight top washed denim ,43.0,False
8189,B072ND1DDJ,frozen apparel ,blue,https://images-na.ssl-images-amazon.com/images/I/51JUndVYr4L._SL160_.jpg,SHIRT,disney frozen keep calm  let go womens juniors shirts xl ,12.0,False
